unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1720389600,07.07.2024 22:00,BTC/USD,56555,56788,56392,56392,64.23627943,3622412.27
1720386000,07.07.2024 21:00,BTC/USD,57284,57284,56202,56598,130.9834356,7413400.486
1720382400,07.07.2024 20:00,BTC/USD,57139,57309,57036,57290,8.39304299,480837.4329
1720378800,07.07.2024 19:00,BTC/USD,57133,57196,57027,57146,35.84062222,2048148.197
1720375200,07.07.2024 18:00,BTC/USD,57215,57376,57122,57155,22.20272625,1268996.819
1720371600,07.07.2024 17:00,BTC/USD,57107,57267,56788,57197,84.15999339,4813699.142
1720368000,07.07.2024 16:00,BTC/USD,56815,57144,56739,57110,16.20638371,925546.5737
1720364400,07.07.2024 15:00,BTC/USD,56750,57029,56721,56822,25.38456384,1442401.687
1720360800,07.07.2024 14:00,BTC/USD,56855,56911,56578,56750,74.61883442,4234618.853
1720357200,07.07.2024 13:00,BTC/USD,57340,57349,56775,56880,88.47090733,5032225.209
1720353600,07.07.2024 12:00,BTC/USD,57439,57611,57212,57343,16.48641096,945380.2637
1720350000,07.07.2024 11:00,BTC/USD,57502,57547,57358,57450,17.07324601,980857.9833
1720346400,07.07.2024 10:00,BTC/USD,57722,57901,57503,57503,58.82975066,3382887.152
1720342800,07.07.2024 09:00,BTC/USD,57643,57723,57565,57723,8.67478957,500734.8783
1720339200,07.07.2024 08:00,BTC/USD,57389,57645,57384,57635,58.99020849,3399900.666
1720335600,07.07.2024 07:00,BTC/USD,57673,57697,57082,57372,42.29596244,2426603.957
1720332000,07.07.2024 06:00,BTC/USD,57644,57792,57619,57653,7.93267914,457342.7505
1720328400,07.07.2024 05:00,BTC/USD,57591,57792,57418,57638,19.41089605,1118805.227
1720324800,07.07.2024 04:00,BTC/USD,57970,57993,57581,57602,47.69521312,2747339.666
1720321200,07.07.2024 03:00,BTC/USD,58346,58354,57882,57973,44.41706609,2574990.572
1720317600,07.07.2024 02:00,BTC/USD,58150,58441,58143,58359,16.21984734,946574.0709
1720314000,07.07.2024 01:00,BTC/USD,57960,58303,57856,58121,44.80286184,2603987.133
1720310400,07.07.2024 00:00,BTC/USD,58253,58287,57924,57968,69.41972182,4024122.434
1720306800,06.07.2024 23:00,BTC/USD,58125,58488,58117,58251,82.16321062,4786089.182
1720303200,06.07.2024 22:00,BTC/USD,57897,58115,57883,58115,10.7466312,624540.4722
1720299600,06.07.2024 21:00,BTC/USD,57990,58250,57835,57880,69.1151014,4000382.069
1720296000,06.07.2024 20:00,BTC/USD,57847,58210,57840,57979,81.8382269,4744898.557
1720292400,06.07.2024 19:00,BTC/USD,57799,57941,57744,57868,20.29829117,1174621.513
1720288800,06.07.2024 18:00,BTC/USD,57966,58025,57764,57793,17.37261073,1004015.292
1720285200,06.07.2024 17:00,BTC/USD,57834,58028,57764,57972,25.11094723,1455731.833
1720281600,06.07.2024 16:00,BTC/USD,57333,58111,57197,57859,139.8868209,8093711.571
1720278000,06.07.2024 15:00,BTC/USD,57072,57431,56940,57309,44.39009296,2543951.837
1720274400,06.07.2024 14:00,BTC/USD,57027,57123,56757,57069,87.16323806,4974318.833
1720270800,06.07.2024 13:00,BTC/USD,56782,57301,56667,56980,89.1416193,5079289.468
1720267200,06.07.2024 12:00,BTC/USD,56749,56782,56524,56775,51.05475935,2898633.962
1720263600,06.07.2024 11:00,BTC/USD,56781,56785,56681,56774,20.22107072,1148031.069
1720260000,06.07.2024 10:00,BTC/USD,56719,56870,56659,56788,53.80998997,3055761.71
1720256400,06.07.2024 09:00,BTC/USD,56558,56768,56476,56768,29.27703076,1661998.482
1720252800,06.07.2024 08:00,BTC/USD,56597,56664,56512,56572,12.4404155,703779.1857
1720249200,06.07.2024 07:00,BTC/USD,56409,56675,56408,56617,32.24515141,1825623.737
1720245600,06.07.2024 06:00,BTC/USD,56374,56571,56344,56444,17.03947175,961775.9435
1720242000,06.07.2024 05:00,BTC/USD,56070,56488,56044,56366,52.14087278,2938972.435
1720238400,06.07.2024 04:00,BTC/USD,56410,56418,56055,56068,48.95030993,2744545.977
1720234800,06.07.2024 03:00,BTC/USD,56440,56505,56300,56416,14.01936407,790916.4434
1720231200,06.07.2024 02:00,BTC/USD,56226,56493,56196,56438,33.4035335,1885228.624
1720227600,06.07.2024 01:00,BTC/USD,56621,56621,56218,56218,41.59825139,2338570.497
1720224000,06.07.2024 00:00,BTC/USD,56632,56973,56374,56611,129.9386274,7355955.638
1720220400,05.07.2024 23:00,BTC/USD,56655,56870,56624,56632,15.53463922,879757.6883
1720216800,05.07.2024 22:00,BTC/USD,56531,56747,56416,56636,12.80086257,724989.6525
1720213200,05.07.2024 21:00,BTC/USD,56363,56795,56363,56523,12.79048023,722956.314
1720209600,05.07.2024 20:00,BTC/USD,56454,56523,56327,56364,29.9255212,1686722.077
1720206000,05.07.2024 19:00,BTC/USD,56552,56752,56329,56457,67.55083594,3813717.545
1720202400,05.07.2024 18:00,BTC/USD,56479,56714,55842,56574,195.7005519,11071563.02
1720198800,05.07.2024 17:00,BTC/USD,56453,57026,56306,56448,46.47290639,2623302.62
1720195200,05.07.2024 16:00,BTC/USD,56678,56925,56160,56454,73.28133473,4137024.471
1720191600,05.07.2024 15:00,BTC/USD,55723,56679,55671,56658,165.0928711,9353831.889
1720188000,05.07.2024 14:00,BTC/USD,55820,55883,55355,55761,92.60809199,5163919.817
1720184400,05.07.2024 13:00,BTC/USD,55082,55869,54842,55839,263.6902289,14724198.69
1720180800,05.07.2024 12:00,BTC/USD,55474,55902,55041,55053,420.9635402,23175305.78
1720177200,05.07.2024 11:00,BTC/USD,55000,55639,55000,55476,132.797972,7367100.293
1720173600,05.07.2024 10:00,BTC/USD,54512,55331,54394,54978,155.5230012,8550343.562
1720170000,05.07.2024 09:00,BTC/USD,54073,54704,53901,54497,41.88952214,2282853.288
1720166400,05.07.2024 08:00,BTC/USD,54385,54430,54051,54051,46.40923685,2508465.661
1720162800,05.07.2024 07:00,BTC/USD,54282,54427,53978,54400,57.91425186,3150535.301
1720159200,05.07.2024 06:00,BTC/USD,54781,54800,53875,54284,122.6303002,6656863.217
1720155600,05.07.2024 05:00,BTC/USD,53930,54774,53806,54774,219.5088196,12023376.08
1720152000,05.07.2024 04:00,BTC/USD,55194,55338,53550,53921,302.8838391,16331799.49
1720148400,05.07.2024 03:00,BTC/USD,55809,55974,55090,55195,158.5332772,8750244.233
1720144800,05.07.2024 02:00,BTC/USD,57161,57217,55500,55773,239.2198607,13342009.29
1720141200,05.07.2024 01:00,BTC/USD,57335,57418,56801,57151,129.3962692,7395126.18
1720137600,05.07.2024 00:00,BTC/USD,57030,57500,56691,57338,231.1103489,13251405.18
1720134000,04.07.2024 23:00,BTC/USD,58054,58085,56946,57045,141.0760578,8047683.718
1720130400,04.07.2024 22:00,BTC/USD,58469,58736,57987,58027,90.8023346,5268987.07
1720126800,04.07.2024 21:00,BTC/USD,58331,58614,58260,58470,29.77898022,1741176.973
1720123200,04.07.2024 20:00,BTC/USD,58251,58329,58147,58329,47.59808287,2776348.576
1720119600,04.07.2024 19:00,BTC/USD,58140,58616,58105,58246,54.62271419,3181554.611
1720116000,04.07.2024 18:00,BTC/USD,58203,58332,57918,58130,19.61963275,1140489.252
1720112400,04.07.2024 17:00,BTC/USD,58250,58327,58076,58195,20.31044479,1181966.335
1720108800,04.07.2024 16:00,BTC/USD,58064,58343,57744,58256,75.42112485,4393733.049
1720105200,04.07.2024 15:00,BTC/USD,57410,58299,57306,58091,110.8857132,6441461.963
1720101600,04.07.2024 14:00,BTC/USD,57366,57472,56816,57407,147.7802219,8483619.199
1720098000,04.07.2024 13:00,BTC/USD,57204,57440,56748,57362,181.2519094,10396972.02
1720094400,04.07.2024 12:00,BTC/USD,57672,57682,57178,57218,95.43152621,5460401.067
1720090800,04.07.2024 11:00,BTC/USD,57896,58049,57640,57723,63.83485591,3684739.388
1720087200,04.07.2024 10:00,BTC/USD,57695,57896,57394,57896,35.07151448,2030500.402
1720083600,04.07.2024 09:00,BTC/USD,57628,57826,56952,57709,248.7268565,14353778.16
1720080000,04.07.2024 08:00,BTC/USD,58154,58448,57210,57645,103.2523685,5951982.784
1720076400,04.07.2024 07:00,BTC/USD,58752,58825,58067,58167,185.1912589,10772019.96
1720072800,04.07.2024 06:00,BTC/USD,58863,59028,58525,58764,52.67570884,3095435.354
1720069200,04.07.2024 05:00,BTC/USD,58930,58995,58817,58859,18.80868003,1107060.098
1720065600,04.07.2024 04:00,BTC/USD,59049,59109,58687,58936,69.66664739,4105873.531
1720062000,04.07.2024 03:00,BTC/USD,58901,59107,58808,59065,40.92692327,2417348.723
1720058400,04.07.2024 02:00,BTC/USD,58543,59047,57885,58929,211.5213688,12464742.74
1720054800,04.07.2024 01:00,BTC/USD,60352,60430,58442,58538,360.2276825,21087008.08
1720051200,04.07.2024 00:00,BTC/USD,60165,60401,60160,60370,18.77034149,1133165.516
1720047600,03.07.2024 23:00,BTC/USD,60293,60293,60138,60142,15.56342827,936015.703
1720044000,03.07.2024 22:00,BTC/USD,60166,60293,60056,60247,23.95972922,1443501.806
1720040400,03.07.2024 21:00,BTC/USD,59546,60264,59334,60178,109.3818927,6582383.536
1720036800,03.07.2024 20:00,BTC/USD,59623,59804,59511,59511,46.4661646,2765247.922
1720033200,03.07.2024 19:00,BTC/USD,60163,60171,59591,59630,84.8735505,5061009.816
1720029600,03.07.2024 18:00,BTC/USD,60301,60381,60169,60181,10.1852049,612955.8161
1720026000,03.07.2024 17:00,BTC/USD,60417,60447,60141,60309,42.82527683,2582749.62
1720022400,03.07.2024 16:00,BTC/USD,60096,60574,60023,60419,56.21445283,3396421.026
1720018800,03.07.2024 15:00,BTC/USD,60185,60381,59882,60100,121.3375197,7292384.935
1720015200,03.07.2024 14:00,BTC/USD,60515,60624,60180,60202,88.62854913,5335615.915
1720011600,03.07.2024 13:00,BTC/USD,59930,60546,59666,60473,139.7105463,8448715.866
1720008000,03.07.2024 12:00,BTC/USD,60282,60296,59843,59944,55.32366622,3316321.848
1720004400,03.07.2024 11:00,BTC/USD,60282,60379,60034,60309,59.35780596,3579809.92
1720000800,03.07.2024 10:00,BTC/USD,60514,60529,59544,60290,206.0596536,12423336.51
1719997200,03.07.2024 09:00,BTC/USD,60410,60568,60268,60513,92.99190571,5627219.19
1719993600,03.07.2024 08:00,BTC/USD,60768,60881,60323,60408,100.9574887,6098639.977
1719990000,03.07.2024 07:00,BTC/USD,60925,60951,60758,60775,95.78113421,5821098.432
1719986400,03.07.2024 06:00,BTC/USD,61020,61086,60911,60932,93.37722202,5689660.892
1719982800,03.07.2024 05:00,BTC/USD,60773,61020,60773,61020,74.4828593,4544944.074
1719979200,03.07.2024 04:00,BTC/USD,60831,60901,60728,60793,23.82881471,1448625.133
1719975600,03.07.2024 03:00,BTC/USD,61274,61274,60561,60881,121.9014269,7421480.773
1719972000,03.07.2024 02:00,BTC/USD,61521,61521,61152,61269,170.0296263,10417545.17
1719968400,03.07.2024 01:00,BTC/USD,62009,62129,61280,61535,138.8357203,8543256.048
1719964800,03.07.2024 00:00,BTC/USD,62046,62196,62010,62010,60.98991598,3781984.69
1719961200,02.07.2024 23:00,BTC/USD,61989,62089,61981,62033,66.24854378,4109595.916
1719957600,02.07.2024 22:00,BTC/USD,61869,62028,61868,62001,39.53848857,2451425.83
1719954000,02.07.2024 21:00,BTC/USD,61924,61995,61807,61869,19.28896819,1193389.173
1719950400,02.07.2024 20:00,BTC/USD,61902,61992,61785,61934,8.59262149,532175.4194
1719946800,02.07.2024 19:00,BTC/USD,62284,62284,61787,61830,14.84238747,917704.8173
1719943200,02.07.2024 18:00,BTC/USD,62074,62290,62050,62249,74.84730065,4659169.618
1719939600,02.07.2024 17:00,BTC/USD,61849,62072,61803,62064,15.8446489,983382.2893
1719936000,02.07.2024 16:00,BTC/USD,61869,61932,61731,61847,17.19675321,1063567.596
1719932400,02.07.2024 15:00,BTC/USD,61943,62053,61753,61860,75.59263024,4676160.107
1719928800,02.07.2024 14:00,BTC/USD,62554,62645,61780,61966,226.7108014,14048361.52
1719925200,02.07.2024 13:00,BTC/USD,62817,63060,62470,62539,119.8228843,7493603.358
1719921600,02.07.2024 12:00,BTC/USD,62733,62947,62639,62797,57.80611125,3630050.368
1719918000,02.07.2024 11:00,BTC/USD,62626,62758,62526,62739,37.04998366,2324478.925
1719914400,02.07.2024 10:00,BTC/USD,62540,62688,62399,62624,76.74539303,4806103.493
1719910800,02.07.2024 09:00,BTC/USD,62575,62683,62533,62552,20.47940017,1281027.439
1719907200,02.07.2024 08:00,BTC/USD,62516,62645,62346,62576,38.34647684,2399569.135
1719903600,02.07.2024 07:00,BTC/USD,62792,62792,62490,62531,63.08192484,3944575.842
1719900000,02.07.2024 06:00,BTC/USD,62967,62970,62752,62783,23.27663483,1461376.965
1719896400,02.07.2024 05:00,BTC/USD,62977,63016,62932,62951,9.51070174,598708.1852
1719892800,02.07.2024 04:00,BTC/USD,63077,63162,62978,62978,21.59267927,1359863.755
1719889200,02.07.2024 03:00,BTC/USD,62936,63211,62934,63065,19.75036778,1245556.944
1719885600,02.07.2024 02:00,BTC/USD,62866,63045,62856,62933,34.43025407,2166799.179
1719882000,02.07.2024 01:00,BTC/USD,62849,62898,62756,62859,13.15615991,826983.0558
1719878400,02.07.2024 00:00,BTC/USD,62822,62901,62720,62852,35.98725089,2261870.693
1719874800,01.07.2024 23:00,BTC/USD,62909,62983,62767,62829,38.45248444,2415931.145
1719871200,01.07.2024 22:00,BTC/USD,63044,63097,62750,62913,23.56299502,1482418.706
1719867600,01.07.2024 21:00,BTC/USD,63216,63218,62970,63080,17.37965857,1096308.863
1719864000,01.07.2024 20:00,BTC/USD,63167,63349,63113,63251,21.30096495,1347307.334
1719860400,01.07.2024 19:00,BTC/USD,63583,63584,63007,63180,140.578932,8881776.924
1719856800,01.07.2024 18:00,BTC/USD,63614,63794,63385,63579,45.96174237,2922201.618
1719853200,01.07.2024 17:00,BTC/USD,63048,63615,62988,63595,56.14818965,3570744.121
1719849600,01.07.2024 16:00,BTC/USD,63042,63240,62881,63035,43.43687439,2738043.377
1719846000,01.07.2024 15:00,BTC/USD,62734,63060,62728,63011,93.54184614,5894165.267
1719842400,01.07.2024 14:00,BTC/USD,62622,62848,62541,62734,98.02879598,6149738.487
1719838800,01.07.2024 13:00,BTC/USD,62808,62992,62465,62583,130.2648921,8152367.742
1719835200,01.07.2024 12:00,BTC/USD,62581,62811,62566,62811,70.83199731,4449028.583
1719831600,01.07.2024 11:00,BTC/USD,62775,62793,62525,62586,31.71095393,1984661.763
1719828000,01.07.2024 10:00,BTC/USD,62859,62889,62728,62782,24.34943824,1528706.432
1719824400,01.07.2024 09:00,BTC/USD,62842,62931,62715,62864,17.95138701,1128495.993
1719820800,01.07.2024 08:00,BTC/USD,63211,63249,62773,62846,40.79439393,2563764.481
1719817200,01.07.2024 07:00,BTC/USD,63338,63375,63197,63210,71.17546588,4499001.198
1719813600,01.07.2024 06:00,BTC/USD,63362,63393,63229,63348,88.39270413,5599501.021
1719810000,01.07.2024 05:00,BTC/USD,63214,63386,63194,63373,18.60288756,1178920.793
1719806400,01.07.2024 04:00,BTC/USD,63380,63400,63165,63215,57.84745789,3656827.051
1719802800,01.07.2024 03:00,BTC/USD,63378,63443,63272,63368,24.03236916,1522883.169
1719799200,01.07.2024 02:00,BTC/USD,63559,63724,63227,63362,264.866932,16782498.54
1719795600,01.07.2024 01:00,BTC/USD,62850,63630,62844,63551,332.471657,21128906.28
1719792000,01.07.2024 00:00,BTC/USD,62676,62856,62488,62851,184.9934833,11627025.42
1719788400,30.06.2024 23:00,BTC/USD,62833,62931,62675,62676,76.86417376,4817538.955
1719784800,30.06.2024 22:00,BTC/USD,61858,62847,61841,62807,113.839622,7149925.137
1719781200,30.06.2024 21:00,BTC/USD,61885,61911,61751,61848,20.32885261,1257298.876
1719777600,30.06.2024 20:00,BTC/USD,61931,62292,61884,61885,147.3364593,9117916.783
1719774000,30.06.2024 19:00,BTC/USD,61970,61995,61806,61940,30.38838958,1882256.851
1719770400,30.06.2024 18:00,BTC/USD,61621,61972,61574,61961,29.04051538,1799379.373
1719766800,30.06.2024 17:00,BTC/USD,61511,61744,61511,61606,13.67236749,842299.8716
1719763200,30.06.2024 16:00,BTC/USD,61611,61638,61477,61505,5.36836203,330181.1067
1719759600,30.06.2024 15:00,BTC/USD,61504,61661,61477,61596,6.40968602,394811.0201
1719756000,30.06.2024 14:00,BTC/USD,61598,61730,61424,61480,15.78294959,970335.7408
1719752400,30.06.2024 13:00,BTC/USD,61387,61617,61343,61617,42.16724864,2598219.359
1719748800,30.06.2024 12:00,BTC/USD,61443,61525,61248,61385,34.64920477,2126941.435
1719745200,30.06.2024 11:00,BTC/USD,61423,61539,61396,61434,4.49993284,276448.8741
1719741600,30.06.2024 10:00,BTC/USD,61395,61517,61384,61394,18.16082251,1114965.537
1719738000,30.06.2024 09:00,BTC/USD,61403,61578,61355,61403,37.01393119,2272766.417
1719734400,30.06.2024 08:00,BTC/USD,61410,61498,61247,61418,84.7592032,5205740.742
1719730800,30.06.2024 07:00,BTC/USD,60918,61668,60918,61409,146.6113393,9003255.736
1719727200,30.06.2024 06:00,BTC/USD,60689,60911,60664,60911,31.94999068,1946105.882
1719723600,30.06.2024 05:00,BTC/USD,60674,60716,60620,60689,8.2721766,502030.1257
1719720000,30.06.2024 04:00,BTC/USD,60787,60806,60673,60680,17.52320473,1063308.063
1719716400,30.06.2024 03:00,BTC/USD,60740,60832,60695,60803,21.55896324,1310849.642
1719712800,30.06.2024 02:00,BTC/USD,60859,60868,60670,60737,27.40949185,1664770.306
1719709200,30.06.2024 01:00,BTC/USD,60925,60947,60820,60867,22.77422916,1386199.006
1719705600,30.06.2024 00:00,BTC/USD,60882,60976,60824,60922,12.70783325,774186.6173
1719702000,29.06.2024 23:00,BTC/USD,60885,60947,60847,60879,18.85803096,1148058.067
1719698400,29.06.2024 22:00,BTC/USD,60935,60960,60779,60874,25.61711694,1559416.377
1719694800,29.06.2024 21:00,BTC/USD,60933,60991,60848,60946,16.86021604,1027562.727
1719691200,29.06.2024 20:00,BTC/USD,60958,60969,60876,60944,14.12203855,860653.5174
1719687600,29.06.2024 19:00,BTC/USD,60951,60962,60839,60959,6.08204596,370755.4397
1719684000,29.06.2024 18:00,BTC/USD,60941,60962,60886,60961,5.92686544,361307.6441
1719680400,29.06.2024 17:00,BTC/USD,60914,60962,60837,60941,4.64318576,282960.3834
1719676800,29.06.2024 16:00,BTC/USD,60991,61027,60838,60911,31.96687398,1947134.261
1719673200,29.06.2024 15:00,BTC/USD,60917,60991,60861,60991,7.43172337,453268.2401
1719669600,29.06.2024 14:00,BTC/USD,61001,61049,60867,60919,20.18757886,1229807.117
1719666000,29.06.2024 13:00,BTC/USD,60946,61072,60919,61002,21.17667647,1291819.618
1719662400,29.06.2024 12:00,BTC/USD,61002,61054,60905,60953,20.70437458,1261993.744
1719658800,29.06.2024 11:00,BTC/USD,60891,61114,60827,60999,41.57279664,2535899.022
1719655200,29.06.2024 10:00,BTC/USD,60871,60931,60814,60895,4.24329722,258395.5842
1719651600,29.06.2024 09:00,BTC/USD,60888,60895,60801,60872,8.09580759,492807.9996
1719648000,29.06.2024 08:00,BTC/USD,60938,60958,60824,60886,41.16615455,2506442.486
1719644400,29.06.2024 07:00,BTC/USD,60765,61028,60751,60931,159.5059075,9718854.45
1719640800,29.06.2024 06:00,BTC/USD,60666,60763,60647,60763,3.23697725,196688.4486
1719637200,29.06.2024 05:00,BTC/USD,60681,60702,60631,60687,5.05351887,306682.8997
1719633600,29.06.2024 04:00,BTC/USD,60652,60708,60613,60671,2.80988859,170478.7506
1719630000,29.06.2024 03:00,BTC/USD,60661,60704,60612,60655,7.99844009,485145.3837
1719626400,29.06.2024 02:00,BTC/USD,60818,60854,60612,60663,25.09820981,1522532.702
1719622800,29.06.2024 01:00,BTC/USD,60643,60889,60636,60795,37.87997519,2302913.092
1719619200,29.06.2024 00:00,BTC/USD,60312,60684,60296,60643,50.55582959,3065857.174
1719615600,28.06.2024 23:00,BTC/USD,60245,60329,60233,60315,12.88286589,777030.0562
1719612000,28.06.2024 22:00,BTC/USD,60230,60285,60174,60249,10.57942352,637399.6877
1719608400,28.06.2024 21:00,BTC/USD,60123,60271,60025,60234,52.82013809,3181568.198
1719604800,28.06.2024 20:00,BTC/USD,59980,60227,59923,60119,86.81751587,5219382.237
1719601200,28.06.2024 19:00,BTC/USD,60720,60727,59946,59969,233.4760018,14001322.35
1719597600,28.06.2024 18:00,BTC/USD,60715,60776,60566,60737,26.83718672,1630010.21
1719594000,28.06.2024 17:00,BTC/USD,60770,60953,60608,60719,29.54419756,1793894.132
1719590400,28.06.2024 16:00,BTC/USD,60949,61017,60546,60810,86.49769463,5259924.81
1719586800,28.06.2024 15:00,BTC/USD,60832,61059,60655,60951,135.3315386,8248592.606
1719583200,28.06.2024 14:00,BTC/USD,61231,61417,60692,60825,229.0637921,13932805.15
1719579600,28.06.2024 13:00,BTC/USD,61316,61740,61174,61246,111.6908028,6840614.908
1719576000,28.06.2024 12:00,BTC/USD,61613,61794,61285,61314,188.3162818,11546424.5
1719572400,28.06.2024 11:00,BTC/USD,61465,61698,61398,61609,24.85810206,1531482.81
1719568800,28.06.2024 10:00,BTC/USD,61468,61513,61375,61468,21.11750471,1298050.78
1719565200,28.06.2024 09:00,BTC/USD,61390,61513,61298,61476,30.77522672,1891937.838
1719561600,28.06.2024 08:00,BTC/USD,61266,61408,61145,61407,15.66554968,961974.4092
1719558000,28.06.2024 07:00,BTC/USD,61553,61553,61167,61274,125.0345064,7661364.343
1719554400,28.06.2024 06:00,BTC/USD,61525,61604,61443,61525,2.22982788,137190.1603
1719550800,28.06.2024 05:00,BTC/USD,61670,61670,61410,61523,19.36798039,1191576.258
1719547200,28.06.2024 04:00,BTC/USD,61772,61779,61450,61678,12.72253903,784700.7623
1719543600,28.06.2024 03:00,BTC/USD,61671,61843,61596,61773,30.77199791,1900878.627
1719540000,28.06.2024 02:00,BTC/USD,62038,62062,61535,61675,55.11498452,3399216.67
1719536400,28.06.2024 01:00,BTC/USD,61488,62151,61437,62015,191.5065803,11876280.58
1719532800,28.06.2024 00:00,BTC/USD,61609,61639,61421,61497,9.48254737,583148.2156
1719529200,27.06.2024 23:00,BTC/USD,61585,61624,61526,61622,6.53549284,402730.1398
1719525600,27.06.2024 22:00,BTC/USD,61458,61605,61444,61565,6.23456178,383830.796
1719522000,27.06.2024 21:00,BTC/USD,61409,61504,61387,61453,11.59292841,712420.2296
1719518400,27.06.2024 20:00,BTC/USD,61380,61510,61270,61409,32.05931658,1968730.572
1719514800,27.06.2024 19:00,BTC/USD,61808,61816,61329,61368,73.3681967,4502459.495
1719511200,27.06.2024 18:00,BTC/USD,61798,61861,61677,61816,16.00132637,989137.9909
1719507600,27.06.2024 17:00,BTC/USD,61637,61972,61617,61780,125.3127491,7741821.638
1719504000,27.06.2024 16:00,BTC/USD,61497,61731,61469,61641,14.6047367,900250.5749
1719500400,27.06.2024 15:00,BTC/USD,61687,61792,61468,61516,81.13139057,4990878.622
1719496800,27.06.2024 14:00,BTC/USD,61943,62323,61639,61684,179.1034736,11047818.66
1719493200,27.06.2024 13:00,BTC/USD,61277,61946,61257,61929,191.282682,11845945.22
1719489600,27.06.2024 12:00,BTC/USD,61130,61543,61086,61277,126.0031723,7721096.39
1719486000,27.06.2024 11:00,BTC/USD,61080,61226,61042,61134,45.57107538,2785942.122
1719482400,27.06.2024 10:00,BTC/USD,61254,61380,61050,61050,94.85558444,5790933.43
1719478800,27.06.2024 09:00,BTC/USD,60801,61274,60744,61218,71.06036,4350173.118
1719475200,27.06.2024 08:00,BTC/USD,60722,60801,60669,60801,45.41855498,2761493.561
1719471600,27.06.2024 07:00,BTC/USD,60681,60838,60563,60735,134.3152759,8157638.279
1719468000,27.06.2024 06:00,BTC/USD,60752,60799,60561,60682,38.17004421,2316234.623
1719464400,27.06.2024 05:00,BTC/USD,61061,61081,60757,60757,46.04312244,2797441.99
1719460800,27.06.2024 04:00,BTC/USD,60995,61137,60980,61035,27.61964741,1685765.18
1719457200,27.06.2024 03:00,BTC/USD,61005,61228,60889,60989,63.24101042,3857005.985
1719453600,27.06.2024 02:00,BTC/USD,61032,61042,60795,60992,87.23991742,5320937.043
1719450000,27.06.2024 01:00,BTC/USD,60930,61088,60836,61004,46.44406479,2833273.728
1719446400,27.06.2024 00:00,BTC/USD,60820,60998,60728,60931,37.93759746,2311575.751
1719442800,26.06.2024 23:00,BTC/USD,60877,60918,60732,60807,42.20100003,2566116.209
1719439200,26.06.2024 22:00,BTC/USD,60986,60992,60748,60880,34.56190485,2104128.767
1719435600,26.06.2024 21:00,BTC/USD,60960,61035,60891,61006,58.75383952,3584336.734
1719432000,26.06.2024 20:00,BTC/USD,60954,61094,60685,60947,68.29763562,4162535.998
1719428400,26.06.2024 19:00,BTC/USD,60870,61093,60675,60955,83.40971332,5084239.075
1719424800,26.06.2024 18:00,BTC/USD,61197,61200,60850,60888,88.62486335,5396190.68
1719421200,26.06.2024 17:00,BTC/USD,61234,61345,60831,61206,137.9830524,8445390.703
1719417600,26.06.2024 16:00,BTC/USD,61462,61540,61152,61239,38.30342271,2345663.303
1719414000,26.06.2024 15:00,BTC/USD,61717,61753,61189,61405,85.12850325,5227315.742
1719410400,26.06.2024 14:00,BTC/USD,61752,61956,61550,61725,56.00094592,3456658.387
1719406800,26.06.2024 13:00,BTC/USD,61399,61801,61355,61727,81.89155219,5054919.842
1719403200,26.06.2024 12:00,BTC/USD,61413,61557,61300,61404,133.6885612,8209012.409
1719399600,26.06.2024 11:00,BTC/USD,61245,61535,61245,61427,97.482958,5988085.661
1719396000,26.06.2024 10:00,BTC/USD,61383,61398,61148,61244,101.9373455,6243050.788
1719392400,26.06.2024 09:00,BTC/USD,61458,61498,61307,61376,37.47488258,2300058.393
1719388800,26.06.2024 08:00,BTC/USD,61738,61749,61380,61458,21.53097277,1323250.524
1719385200,26.06.2024 07:00,BTC/USD,61576,61772,61535,61729,4.95268883,305724.5288
1719381600,26.06.2024 06:00,BTC/USD,61572,61647,61520,61565,9.51864775,586015.5487
1719378000,26.06.2024 05:00,BTC/USD,61706,61783,61572,61573,15.94299479,981658.0182
1719374400,26.06.2024 04:00,BTC/USD,61927,61972,61705,61708,20.87166322,1287948.594
1719370800,26.06.2024 03:00,BTC/USD,62018,62056,61846,61922,59.35302662,3675258.114
1719367200,26.06.2024 02:00,BTC/USD,62071,62458,62002,62002,40.80219828,2529817.898
1719363600,26.06.2024 01:00,BTC/USD,61767,62166,61719,62083,56.0045295,3476929.205
1719360000,26.06.2024 00:00,BTC/USD,61798,61844,61643,61759,17.97775605,1110288.236
1719356400,25.06.2024 23:00,BTC/USD,61913,61931,61650,61789,132.6148011,8194135.945
1719352800,25.06.2024 22:00,BTC/USD,61908,62166,61865,61910,22.4082572,1387295.203
1719349200,25.06.2024 21:00,BTC/USD,61888,62009,61815,61908,12.55656055,777351.5505
1719345600,25.06.2024 20:00,BTC/USD,62026,62091,61875,61913,18.80232322,1164108.238
1719342000,25.06.2024 19:00,BTC/USD,62144,62395,61809,61984,125.9665513,7807910.714
1719338400,25.06.2024 18:00,BTC/USD,61373,62226,61138,62144,226.3211818,14064503.52
1719334800,25.06.2024 17:00,BTC/USD,61372,61768,61315,61405,39.46307535,2423230.142
1719331200,25.06.2024 16:00,BTC/USD,61807,61928,61352,61381,150.1860003,9218566.886
1719327600,25.06.2024 15:00,BTC/USD,61774,61928,61321,61797,221.7713639,13704804.98
1719324000,25.06.2024 14:00,BTC/USD,61177,62101,61121,61742,342.2981544,21134172.65
